angular_Second_Momentrg1,Contrastrg1,Correlationrg1,SoSVariancerg1,inverse_Diff_Momentrg1,sum_Averagerg1,sum_Variancerg1,sum_Entropyrg1,Entropyrg1,diff_Variancerg1,diff_Entropyrg1,info_M_Correlation_1rg1,info_M_Correlation_2rg1,angular_Second_Momentrg2,Contrastrg2,Correlationrg2,SoSVariancerg2,inverse_Diff_Momentrg2,sum_Averagerg2,sum_Variancerg2,sum_Entropyrg2,Entropyrg2,diff_Variancerg2,diff_Entropyrg2,info_M_Correlation_1rg2,info_M_Correlation_2rg2,angular_Second_Momentrg3,Contrastrg3,Correlationrg3,SoSVariancerg3,inverse_Diff_Momentrg3,sum_Averagerg3,sum_Variancerg3,sum_Entropyrg3,Entropyrg3,diff_Variancerg3,diff_Entropyrg3,info_M_Correlation_1rg3,info_M_Correlation_2rg3,angular_Second_Momentrg4,Contrastrg4,Correlationrg4,SoSVariancerg4,inverse_Diff_Momentrg4,sum_Averagerg4,sum_Variancerg4,sum_Entropyrg4,Entropyrg4,diff_Variancerg4,diff_Entropyrg4,info_M_Correlation_1rg4,info_M_Correlation_2rg4,angular_Second_Momentrg5,Contrastrg5,Correlationrg5,SoSVariancerg5,inverse_Diff_Momentrg5,sum_Averagerg5,sum_Variancerg5,sum_Entropyrg5,Entropyrg5,diff_Variancerg5,diff_Entropyrg5,info_M_Correlation_1rg5,info_M_Correlation_2rg5,angular_Second_Momentrg6,Contrastrg6,Correlationrg6,SoSVariancerg6,inverse_Diff_Momentrg6,sum_Averagerg6,sum_Variancerg6,sum_Entropyrg6,Entropyrg6,diff_Variancerg6,diff_Entropyrg6,info_M_Correlation_1rg6,info_M_Correlation_2rg6,ImageName
1,31398.75,4753999208.2498,1968408.9996,0.12515,2705.75,7342431.75,-2.2204e-16,-2.2204e-16,0.00038447,-2.2204e-16,0,0,0.33333,27033.25,14974958405.0234,2011144.6662,0.041816,2769.4167,7691557.7599,1.0986,1.0986,0.00012806,1.0986,-1,0.94281,0.33333,27033.25,14974958405.0234,2011144.6662,0.041816,2769.4167,7691557.7599,1.0986,1.0986,0.00012806,1.0986,-1,0.94281,0.25,22911.3125,21003435804.8694,2068610.7496,0.031416,2837.5625,8080867.0905,1.3863,1.3863,9.6006e-05,1.3863,-1,0.96825,0.16667,30048.875,31739292360.6913,2111789.9996,0.02098,2847.625,8139354.234,1.7918,1.7918,6.9297e-05,1.734,-1,0.98601,0.16667,30048.875,31739292360.6913,2111789.9996,0.02098,2847.625,8139354.234,1.7918,1.7918,6.9297e-05,1.734,-1,0.98601,4580.dcm
1,31197.75,64415486.2489,81224.9993,0.0024958,527.25,307362.75,-2.2204e-16,-2.2204e-16,0.0010718,-2.2204e-16,0,0,1,31197.75,64415486.2489,81224.9993,0.0024958,527.25,307362.75,-2.2204e-16,-2.2204e-16,0.0010718,-2.2204e-16,0,0,1,31197.75,64415486.2489,81224.9993,0.0024958,527.25,307362.75,-2.2204e-16,-2.2204e-16,0.0010718,-2.2204e-16,0,0,1,31197.75,64415486.2489,81224.9993,0.0024958,527.25,307362.75,-2.2204e-16,-2.2204e-16,0.0010718,-2.2204e-16,0,0,0.020001,7002.4837,1236871907.5168,33985.0799,0.024189,312.0484,123493.0791,3.8262,3.9169,2.7532e-05,3.6912,-0.94666,0.99963,0.015993,5891.2138,1194718696.2535,27300.8163,0.037033,261.6085,99219.7106,4.0508,4.1414,2.4194e-05,3.8326,-0.93988,0.99972,4585.dcm
0.125,14278.5,690779973.5943,199076.247,0.036443,848.8125,730693.5871,2.0794,2.0794,0.00022559,2.0794,-0.91477,0.98773,0.083333,13061.3958,1083193110.9834,197612.5804,0.028621,852.5625,734875.9108,2.4849,2.4849,0.000162,2.4271,-0.94075,0.99497,0.043025,17112.1979,1943893837.2041,185556.7354,0.020657,812.3365,676720.2267,3.0871,3.1461,8.916e-05,3.0262,-0.96134,0.99867,0.04125,16839.3596,2027471359.4143,182448.7284,0.01981,809.9271,672090.2704,3.1317,3.1883,8.4795e-05,3.0733,-0.96346,0.9988,0.03008,13693.4508,2606727447.0303,159744.3964,0.016171,769.6121,608126.4752,3.4521,3.504,6.1737e-05,3.3786,-0.97576,0.99939,0.021755,13228.6038,3254452741.8143,141787.7406,0.013602,716.2347,535744.9913,3.7462,3.8283,4.3697e-05,3.7016,-0.98005,0.99969,4594.dcm
0.14286,29738.2857,1793805493.2115,406303.7122,0.0010759,1153.4286,1340990.707,1.9459,1.9459,0.00018337,1.9459,-1,0.98974,0.090909,20398.2727,3137901243.1457,411057.0888,0.00127,1208.8636,1471624.0204,2.3979,2.3979,0.00012143,2.3664,-1,0.99586,0.055556,17642.125,4973261847.9892,385620.3313,0.0036907,1191.4306,1427105.9749,2.8519,2.8904,7.2286e-05,2.8711,-0.99334,0.99839,0.052632,17088.7763,5221823915.1236,380388.9979,0.0035212,1187.0132,1416387.2021,2.908,2.9444,6.8294e-05,2.9262,-0.99381,0.99856,0.03125,23304.9688,7984559612.478,366105.7792,0.0022884,1132.0313,1303964.5119,3.4332,3.4657,4.3231e-05,3.3899,-0.98746,0.99946,0.029412,23949.8162,8228050127.6214,357594.4098,0.0021858,1114.6985,1269231.4377,3.4958,3.5264,4.0344e-05,3.455,-0.98837,0.99951,4598.dcm
0.00039598,287.226,120220672353.3778,1155760.1593,0.0885,2149.0599,4598297.0214,5.1055,8.0315,3.1005e-05,3.4243,-0.20593,0.91805,0.00036127,374.9143,130581219628.9943,1156367.0025,0.086459,2148.9835,4597965.0519,5.2091,8.1292,2.9958e-05,3.4815,-0.22103,0.93197,0.00034566,438.1372,136902075745.9157,1154897.623,0.085348,2147.2538,4590691.713,5.2885,8.18,2.9368e-05,3.5146,-0.23983,0.94503,0.00032214,526.0648,146762079548.5363,1150126.9299,0.083056,2142.293,4570063.5868,5.4051,8.2601,2.822e-05,3.5784,-0.26568,0.95963,0.00030622,586.923,155028336203.9992,1145146.6009,0.082144,2137.2336,4549152.7448,5.487,8.3164,2.7705e-05,3.6078,-0.28266,0.9673,0.00029186,662.811,163480686365.2107,1138000.0118,0.081531,2129.958,4519971.4871,5.582,8.3704,2.7261e-05,3.6342,-0.30575,0.9754,4627.dcm
0.071429,3270.6786,8693765550.8577,767446.7127,0.014189,1721.3214,2957958.8828,2.6391,2.6391,8.2475e-05,2.5059,-0.88406,0.99455,0.05,3702.0125,12836931289.6974,768442.8984,0.011128,1721.2125,2959121.8757,2.9784,2.9957,5.6769e-05,2.8679,-0.92806,0.99765,0.035714,6448.9286,17539983343.5351,761702.0341,0.0082964,1708.6964,2920730.9557,3.2579,3.3322,4.1389e-05,3.1867,-0.92338,0.9987,0.016514,5120.376,38727781763.0288,866490.2601,0.017143,1828.791,3349158.0102,4.0377,4.1161,2.7054e-05,3.7042,-0.92214,0.99959,0.016293,5813.724,39588310893.1791,869247.7142,0.016952,1829.5541,3351780.7543,4.0535,4.131,2.6889e-05,3.7158,-0.92377,0.99961,0.016293,5813.724,39588310893.1791,869247.7142,0.016952,1829.5541,3351780.7543,4.0535,4.131,2.6889e-05,3.7158,-0.92377,0.99961,4642.dcm
1,48614.25,161301524.9986,314720.9977,0.00030475,971.75,970337.25,-2.2204e-16,-2.2204e-16,0.0014286,-2.2204e-16,0,0,0.10556,8287.2583,2158560616.7044,351772.8642,0.0056006,1147.0972,1321204.2388,2.2499,2.2499,0.00014897,2.2499,-0.98247,0.99384,0.083916,9834.4493,2662677463.9256,348487.8962,0.0046452,1130.2885,1284864.7085,2.4814,2.4814,0.00013238,2.3966,-0.98686,0.99615,0.065126,12397.2048,3295059330.9582,325191.4326,0.0038525,1102.1166,1225366.4084,2.7361,2.7361,0.00010338,2.6459,-0.99062,0.99772,0.05625,16176.4281,3647482515.6158,309574.179,0.0034031,1073.7844,1171662.8749,2.8625,2.8842,8.9382e-05,2.7889,-0.99219,0.9983,0.050245,14235.3621,4268528461.3934,325408.5688,0.022979,1103.079,1236731.392,2.9708,3.0056,8.4706e-05,2.879,-0.97652,0.99849,4643.dcm
1,78079.25,96833261.2484,265224.9975,0.00015146,809.25,684234.25,-2.2204e-16,-2.2204e-16,0.0015649,-2.2204e-16,0,0,0.33333,70614.0833,292660068.4269,276496.6641,8.8754e-05,813.9167,677575.2659,1.0986,1.0986,0.00052001,1.0986,-1,0.94281,0.33333,70614.0833,292660068.4269,276496.6641,8.8754e-05,813.9167,677575.2659,1.0986,1.0986,0.00052001,1.0986,-1,0.94281,0.11111,40309.8333,1501246902.5572,335409.9972,0.0012912,1016.6111,1066918.3264,2.1972,2.1972,0.0001717,2.1972,-1,0.99381,0.1,37326.3,1653926985.3991,323121.0972,0.0012015,1011.35,1053391.363,2.3026,2.3026,0.00015429,2.3026,-1,0.99499,0.090909,35463.25,1806593932.5518,310790.9064,0.0011123,1007.2955,1042604.3128,2.3979,2.3979,0.00014004,2.3979,-1,0.99586,4647.dcm
0.33333,14472.75,754006834.0786,417018.9973,0.042029,1208.4167,1464607.4608,1.0986,1.0986,0.00048169,1.0986,-1,0.94281,0.1,8582.3,2583132894.0956,400684.0973,0.016808,1216,1480980.437,2.2679,2.3026,0.00015029,2.2679,-1,0.99499,0.1,8582.3,2583132894.0956,400684.0973,0.016808,1216,1480980.437,2.2679,2.3026,0.00015029,2.2679,-1,0.99499,0.0625,12072.8594,3671970911.549,357548.685,0.010687,1136.9219,1307285.6659,2.7509,2.7726,9.4277e-05,2.7293,-1,0.99804,0.052632,12360.8816,4141787330.0574,339485.2607,0.0091048,1103.7763,1236599.1211,2.9262,2.9444,7.8305e-05,2.908,-1,0.99861,0.043478,13647.4783,4777502003.7586,316579.8672,0.0076919,1072.8696,1172671.8994,3.1204,3.1355,6.3744e-05,3.1054,-1,0.99905,4651.dcm
0.33333,34954.5,134147993.5161,136291.6646,0.00033213,572.8333,334809.7301,1.0986,1.0986,0.00065516,0.98309,-1,0.94281,0.33333,34954.5,134147993.5161,136291.6646,0.00033213,572.8333,334809.7301,1.0986,1.0986,0.00065516,0.98309,-1,0.94281,0.2,31025.9,195025477.3816,118382.398,0.0002359,531.7,291081.214,1.6094,1.6094,0.00036939,1.5401,-1,0.9798,0.125,24855.75,427949920.774,123819.123,0.00024363,599.1875,379531.2483,2.0794,2.0794,0.00022187,2.0361,-1,0.99216,0.076923,22351.9423,780424543.6045,128661.1518,0.00033834,629.7885,416517.7703,2.5649,2.5649,0.00014232,2.485,-1,0.99704,0.0625,21558.5156,1114591664.5139,133190.7479,0.00031809,669.4219,476596.7648,2.7726,2.7726,0.00011942,2.6643,-1,0.99804,4656.dcm
0.0070718,374.6795,39788594990.592,885484.6557,0.11839,1876.8742,3507894.6119,4.3118,4.9667,5.2101e-05,3.2146,-0.72039,0.99846,0.0055907,1055.5053,52552003107.3053,869014.9659,0.099314,1855.2406,3428580.9352,4.5987,5.1996,4.1497e-05,3.4812,-0.75482,0.99923,0.0051979,1228.9129,57644917332.8461,861071.396,0.093308,1846.8259,3398106.9918,4.6977,5.2723,3.7891e-05,3.5742,-0.77441,0.99942,0.0047314,1924.0227,65102978969.1731,848474.3662,0.086427,1829.4909,3337485.7836,4.8234,5.3653,3.3528e-05,3.7371,-0.79264,0.9996,0.0044379,2987.3579,70659268037.6586,837733.5323,0.081327,1815.0331,3288512.6769,4.9103,5.4287,3.0284e-05,3.8564,-0.80482,0.99969,0.0043417,3318.6025,72701115712.305,833298.0232,0.079637,1809.2343,3269093.1092,4.9414,5.4504,2.9239e-05,3.8914,-0.81015,0.99972,4664.dcm
0.090909,4480.8409,11387584950.7681,926693.4531,0.032975,1891.6591,3574147.0446,2.3979,2.3979,7.8567e-05,2.3979,-1,0.99586,0.044466,4843.2426,23500269445.4998,904421.4086,0.017199,1900.5608,3606795.9198,3.1133,3.1133,4.2318e-05,3.0366,-0.9949,0.99898,0.036667,5497.425,28127103802.9121,920749.0385,0.01449,1916.2083,3667208.8373,3.2846,3.31,3.6722e-05,3.1876,-0.98201,0.99923,0.020254,15494.613,48139436741.9204,941498.2109,0.016922,1904.7352,3644082.9464,3.8726,3.9007,2.3534e-05,3.663,-0.9746,0.99972,0.015909,18616.5932,56753546535.0664,884531.5471,0.013742,1839.5083,3414146.6407,4.1142,4.142,1.8777e-05,3.8811,-0.97174,0.99981,0.015659,19599.5367,57371247571.8397,880256.305,0.013532,1831.6883,3389057.0255,4.1304,4.1578,1.8499e-05,3.8953,-0.9723,0.99982,4680.dcm
1,42256.5,168869689.4986,328328.9976,0.00011088,999.5,1019794.5,-2.2204e-16,-2.2204e-16,0.0014472,-2.2204e-16,0,0,1,42256.5,168869689.4986,328328.9976,0.00011088,999.5,1019794.5,-2.2204e-16,-2.2204e-16,0.0014472,-2.2204e-16,0,0,0.1,24981.6,2284896177.3532,385219.9974,0.00065922,1142.5,1325133.995,2.3026,2.3026,0.00014283,2.3026,-1,0.99499,0.1,24981.6,2284896177.3532,385219.9974,0.00065922,1142.5,1325133.995,2.3026,2.3026,0.00014283,2.3026,-1,0.99499,0.1,24981.6,2284896177.3532,385219.9974,0.00065922,1142.5,1325133.995,2.3026,2.3026,0.00014283,2.3026,-1,0.99499,0.090909,24254.2727,2476311409.8919,371584.0884,0.00060618,1133,1303090.4828,2.3979,2.3979,0.00012965,2.3979,-1,0.99586,4681.dcm
1,13770.75,162212025.2483,339888.9966,0.00028349,1060.25,1126717.75,-2.2204e-16,-2.2204e-16,0.0017153,-2.2204e-16,0,0,0.2,10094.85,794115313.9507,306565.3967,0.004305,1042.35,1088948.0451,1.6094,1.6094,0.0003407,1.6094,-1,0.9798,0.14286,11496.1786,1030244498.0373,289270.1397,0.0031283,1000.25,1006993.029,1.9459,1.9459,0.00027758,1.8469,-1,0.98974,0.090909,13062.0682,1454561370.6443,259044.6334,0.0026705,942.1136,900219.002,2.3979,2.3979,0.00016745,2.3349,-1,0.99586,0.071429,12854.4286,1712171917.1275,238537.4971,0.0021728,900.8571,828458.2088,2.6391,2.6391,0.00013293,2.5648,-1,0.99745,0.055556,14474.75,1954743386.7324,214158.8862,0.0021153,847.6111,743594.4485,2.8904,2.8904,0.00011107,2.7676,-0.99334,0.99839,4690.dcm
1,22880.25,32758087.4982,91808.9981,0.00011185,496.75,257705.25,-2.2204e-16,-2.2204e-16,0.0017921,-2.2204e-16,0,0,1,22880.25,32758087.4982,91808.9981,0.00011185,496.75,257705.25,-2.2204e-16,-2.2204e-16,0.0017921,-2.2204e-16,0,0,0.5,23281.875,84780581.7995,111064.9979,0.00011037,557.625,325836.8231,0.69315,0.69315,0.00089445,0.69315,-1,0.86603,0.125,18164.0313,421002691.1118,115427.1229,0.0064314,603.7813,388158.9247,2.0794,2.0794,0.0002212,2.0794,-1,0.99216,0.054094,16975.9751,874362543.0721,91937.4762,0.018202,581.2778,365919.2373,2.8992,2.9174,9.8872e-05,2.8809,-0.9741,0.99822,0.022641,14279.7982,2387339851.1774,109817.879,0.01555,580.4652,407695.029,3.7591,3.7889,4.3883e-05,3.6791,-0.96863,0.99965,4693.dcm
1,43905.5,59339279.9985,132495.9983,4.6912e-05,611,403537.5,-2.2204e-16,-2.2204e-16,0.0015152,-2.2204e-16,0,0,1,43905.5,59339279.9985,132495.9983,4.6912e-05,611,403537.5,-2.2204e-16,-2.2204e-16,0.0015152,-2.2204e-16,0,0,1,43905.5,59339279.9985,132495.9983,4.6912e-05,611,403537.5,-2.2204e-16,-2.2204e-16,0.0015152,-2.2204e-16,0,0,1,43905.5,59339279.9985,132495.9983,4.6912e-05,611,403537.5,-2.2204e-16,-2.2204e-16,0.0015152,-2.2204e-16,0,0,1,43905.5,59339279.9985,132495.9983,4.6912e-05,611,403537.5,-2.2204e-16,-2.2204e-16,0.0015152,-2.2204e-16,0,0,1,43905.5,59339279.9985,132495.9983,4.6912e-05,611,403537.5,-2.2204e-16,-2.2204e-16,0.0015152,-2.2204e-16,0,0,4695.dcm
0.5,19980.25,132067370.8987,173119.9972,0.00053924,707,502760.6203,0.69315,0.69315,0.00091574,0.69315,-1,0.86603,0.5,19980.25,132067370.8987,173119.9972,0.00053924,707,502760.6203,0.69315,0.69315,0.00091574,0.69315,-1,0.86603,0.5,19980.25,132067370.8987,173119.9972,0.00053924,707,502760.6203,0.69315,0.69315,0.00091574,0.69315,-1,0.86603,0.1,16990,770695465.1776,154524.0974,0.00081235,742.45,569866.0933,2.3026,2.3026,0.00018964,2.2679,-1,0.99499,0.0625,16273.8281,927749088.4593,134930.3726,0.00078646,693.9531,505522.5397,2.7509,2.7726,0.00012229,2.7076,-0.93548,0.99671,0.030835,14767.8577,1809224238.4799,126589.4024,0.012838,641.6551,462331.9903,3.4588,3.4802,5.8402e-05,3.417,-0.96202,0.99924,4698.dcm
1,8662.5,522929879.9989,518399.9983,0.0010433,1515.5,2299702.5,-2.2204e-16,-2.2204e-16,0.0010953,-2.2204e-16,0,0,0.5,10791.5,972236474.2635,485664.4983,0.00060329,1459,2136196.377,0.69315,0.69315,0.00054704,0.69315,-1,0.86603,0.5,10791.5,972236474.2635,485664.4983,0.00060329,1459,2136196.377,0.69315,0.69315,0.00054704,0.69315,-1,0.86603,0.028571,12677.3357,12636038057.1538,461046.0269,0.029272,1337.4071,1800126.7597,3.5058,3.5553,3.8631e-05,3.3734,-0.94351,0.99933,0.017857,15620.5,18518931106.7277,418793.3199,0.024781,1271.2946,1639078.2317,3.9697,4.0254,2.4673e-05,3.8103,-0.94995,0.99973,0.016393,15462.459,19892221412.4187,406090.3591,0.02304,1254.8279,1598727.2295,4.0597,4.1109,2.3699e-05,3.8658,-0.95496,0.99978,4701.dcm
0.5,110817.125,1241475205.9463,546970.4989,0.00030105,1469.125,2271626.4657,0.69315,0.69315,0.00043554,0.69315,-1,0.86603,0.5,110817.125,1241475205.9463,546970.4989,0.00030105,1469.125,2271626.4657,0.69315,0.69315,0.00043554,0.69315,-1,0.86603,0.5,110817.125,1241475205.9463,546970.4989,0.00030105,1469.125,2271626.4657,0.69315,0.69315,0.00043554,0.69315,-1,0.86603,0.5,110817.125,1241475205.9463,546970.4989,0.00030105,1469.125,2271626.4657,0.69315,0.69315,0.00043554,0.69315,-1,0.86603,0.5,110817.125,1241475205.9463,546970.4989,0.00030105,1469.125,2271626.4657,0.69315,0.69315,0.00043554,0.69315,-1,0.86603,0.14286,68401.5714,4506783726.561,508061.5704,0.0021433,1487.8571,2296112.4568,1.9459,1.9459,0.0001239,1.9459,-1,0.98974,4703.dcm
0.090909,8098.3182,4832838584.6799,586231.0885,0.020174,1477.2727,2183923.5177,2.3349,2.3979,0.00011812,2.3664,-1,0.99586,0.076923,9927.0577,5567057310.0313,575245.7668,0.017118,1456.3269,2124694.6031,2.5116,2.5649,9.9022e-05,2.5383,-1,0.99704,0.030093,7823.912,11890655482.4425,567671.6805,0.025261,1463,2139813.9354,3.3824,3.5116,4.2902e-05,3.3897,-0.93368,0.99907,0.02381,11125.0373,14759220933.7367,541132.3143,0.020303,1421.0294,2027308.3949,3.6412,3.7438,3.3784e-05,3.6162,-0.94816,0.99948,0.020803,13556.1037,16629659001.5375,523396.7413,0.018394,1390.3569,1948094.2885,3.7873,3.8773,3.0098e-05,3.7296,-0.95645,0.99963,0.020803,13556.1037,16629659001.5375,523396.7413,0.018394,1390.3569,1948094.2885,3.7873,3.8773,3.0098e-05,3.7296,-0.95645,0.99963,4720.dcm
0.0057838,1699.2997,33675727122.9791,898586.0242,0.096114,1885.017,3539523.8121,4.313,5.182,4.354e-05,3.431,-0.62156,0.99618,0.0051096,2785.139,39428434956.5757,889432.7457,0.088152,1871.3119,3489867.1885,4.4894,5.3032,3.6981e-05,3.6331,-0.66452,0.99781,0.0046602,3896.3273,44166068523.1226,879867.204,0.081189,1858.4496,3444104.9481,4.6331,5.3934,3.225e-05,3.8005,-0.69093,0.9985,0.0044937,4347.305,46352347853.1451,875070.2677,0.07851,1852.5353,3423292.8449,4.6911,5.4291,3.0412e-05,3.8685,-0.7032,0.99874,0.00432,4835.434,48909400504.0027,868482.718,0.075731,1844.91,3396860.1086,4.7536,5.4677,2.8565e-05,3.9415,-0.7177,0.99897,0.0041939,5444.9076,50744305098.5033,862743.8541,0.073685,1837.3667,3371434.452,4.7981,5.4968,2.7215e-05,3.9981,-0.72695,0.99911,4733.dcm
1,29869.5,3208919472.9996,1540080.9996,5.0768e-05,2317.5,5373615.5,-2.2204e-16,-2.2204e-16,0.00041632,-2.2204e-16,0,0,0.125,17956.125,27020325456.053,1487416.6246,0.022553,2370.0625,5616252.8862,2.0794,2.0794,5.1888e-05,2.0794,-1,0.99216,0.083333,40045.1458,39133725004.3488,1450986.2496,0.015359,2325.6042,5434327.0854,2.4849,2.4849,3.4534e-05,2.4849,-1,0.99652,0.032258,69036.6774,90021524535.0912,1418964.7415,0.0068983,2248.9516,5099725.4272,3.4228,3.434,1.4345e-05,3.3781,-0.98685,0.99939,0.027778,63251.7153,107135711821.2976,1423778.7218,0.0059705,2265.5764,5170015.7379,3.5739,3.5835,1.2521e-05,3.5161,-0.98917,0.99956,0.0080645,48958.2016,280102612707.9204,1267429.2415,0.016266,2191.2258,4823546.6564,4.6808,4.8203,4.6481e-06,4.5487,-0.9525,0.99993,4764.dcm
0.058824,4949.1912,4903000072.6688,555431.2329,0.045102,1455.1029,2115292.329,2.7313,2.8332,8.9821e-05,2.6701,-0.84843,0.99477,0.041667,6368.6146,6754873601.1233,554035.2477,0.037533,1448.5104,2097518.9219,3.0914,3.1781,6.6117e-05,2.9849,-0.88267,0.99727,0.032258,7728.4597,8842444121.3242,530348.4171,0.029563,1420.4758,2019979.4545,3.3669,3.434,5.2739e-05,3.2131,-0.91677,0.99864,0.030303,8624.1136,9309731399.3947,523461.3917,0.027788,1409.3864,1990676.8904,3.4335,3.4965,4.8665e-05,3.289,-0.9232,0.99883,0.026316,10803.4737,10709451691.2436,505498.9978,0.024238,1377.0658,1908049.908,3.5737,3.6376,4.1975e-05,3.4301,-0.93391,0.9992,0.025,12345.2313,11180405622.2617,497511.6978,0.023034,1358.4688,1863281.3992,3.6282,3.6889,3.93e-05,3.4917,-0.9383,0.99931,4787.dcm
0.052632,3813.1053,8775367162.4861,608517.4187,0.016364,1532.6053,2343921.6712,2.8897,2.9444,7.9686e-05,2.7734,-0.97506,0.99833,0.033333,5064.4667,12678221349.0122,577574.0644,0.013708,1489.5,2217039.5864,3.3088,3.4012,5.3456e-05,3.173,-0.95896,0.99923,0.029412,5094.0735,14182418859.6212,566867.2919,0.01262,1477.75,2182622.6242,3.4244,3.5264,4.7098e-05,3.2944,-0.9649,0.9994,0.021277,5871.8138,17371616834.8832,531547.1893,0.01662,1430.75,2051025.4958,3.7395,3.8501,3.5821e-05,3.5662,-0.95849,0.99961,0.016129,8178.3669,21592768988.6872,492910.885,0.014008,1369.875,1891543.6104,4.0153,4.1271,2.8369e-05,3.8042,-0.9651,0.99978,0.015625,8598.6211,22223372950.3313,487947.8261,0.013583,1362.2148,1872189.3423,4.0506,4.1589,2.7128e-05,3.846,-0.96648,0.9998,4790.dcm
1,33789.75,422639039.9989,565503.9982,0.00024139,1368.25,1887469.75,-2.2204e-16,-2.2204e-16,0.0010965,-2.2204e-16,0,0,0.2,29585.95,2426043638.3363,632933.9981,0.00054627,1460.65,2143651.2893,1.6094,1.6094,0.0002842,1.4015,-1,0.9798,0.071429,17524.1429,8012975415.0312,679371.2123,0.0010301,1572.1429,2483741.3001,2.6391,2.6391,9.9605e-05,2.4564,-1,0.99745,0.055556,14347.4444,10858251676.3557,703163.6091,0.0038895,1609.1389,2601516.7925,2.8711,2.8904,7.5025e-05,2.7291,-1,0.99846,0.045455,17016.0909,12839392537.8899,672216.8617,0.004361,1578.2045,2508001.9801,3.0753,3.091,6.1165e-05,2.9374,-1,0.99897,0.041667,18729.9479,13668192894.9324,656394.6647,0.0040075,1555.7813,2443676.1497,3.1636,3.1781,5.5968e-05,3.0227,-1,0.99913,4793.dcm
0.066667,1534.2,277557069.0214,33046.8658,0.019873,337.7,114895.0149,2.6618,2.7081,0.00012971,2.5232,-0.99147,0.99766,0.037037,2110.3611,396083176.5068,26485.74,0.013963,298.787,92477.3224,3.2445,3.2958,7.9129e-05,3.0471,-0.98436,0.99922,0.015037,5196.936,613040885.0243,16603.5401,0.026294,248.1954,70133.9861,4.114,4.1991,3.8851e-05,3.7735,-0.94799,0.99977,0.014813,5211.7391,615025247.6819,16368.6433,0.025916,246.1581,69304.2243,4.1246,4.214,3.8437e-05,3.7832,-0.94889,0.99978,0.014199,5262.461,607590131.2231,15698.9733,0.028136,239.3636,66816.5177,4.165,4.2569,3.65e-05,3.8265,-0.94762,0.99979,0.013616,6253.1003,720900613.7987,17173.3533,0.027017,250.4962,75708.2662,4.2061,4.2986,3.4902e-05,3.8723,-0.94952,0.99981,4813.dcm
0.11111,4572.1667,401744092.3166,129266.7729,0.016964,674.6667,455724.095,2.1972,2.1972,0.00031474,2.1202,-1,0.99381,0.043478,5907.4565,735412378.9711,108262.5173,0.019524,617.5,384438.9516,3.1204,3.1355,0.00013107,2.9848,-0.93379,0.99839,0.029412,5492.0368,1003762113.7805,95190.9665,0.015337,583.7426,344730.9908,3.4856,3.5264,9.2356e-05,3.3288,-0.95969,0.99929,0.020102,5549.1754,1198223335.1717,79266.4152,0.018809,529.7583,289885.94,3.8442,3.907,6.5506e-05,3.6514,-0.94009,0.99959,0.014679,5088.6648,1349087367.4858,64069.3473,0.022845,467.3883,235328.5995,4.1436,4.2268,5.5022e-05,3.8534,-0.94267,0.99976,0.010827,4485.58,1454573193.7676,50115.7531,0.024166,401.3629,185958.0797,4.4082,4.5298,4.4337e-05,4.0579,-0.94286,0.99985,4831.dcm
0.01739,1100.7802,48542910044.4533,1133482.9123,0.051327,2124.4181,4499404.6789,3.8886,4.0545,3.0495e-05,3.4378,-0.8811,0.99929,0.009088,1994.3437,82721735226.8246,1108381.8556,0.038614,2096.1875,4380327.0804,4.4469,4.7061,2.1762e-05,3.8128,-0.86815,0.99971,0.0064924,3505.3862,109884879169.8545,1080792.9729,0.034063,2066.9599,4261956.1647,4.7454,5.041,1.6663e-05,4.0809,-0.86944,0.99982,0.0055242,5918.5287,134459886780.8865,1092001.3482,0.029979,2068.0779,4270930.8399,4.9038,5.2019,1.4505e-05,4.2213,-0.88357,0.99989,0.0051541,6537.0753,145123885130.9129,1078077.3455,0.02834,2054.3814,4217101.5761,4.9736,5.271,1.3357e-05,4.3048,-0.88999,0.99991,0.0049746,7077.9938,150071627629.5097,1069682.9394,0.02738,2045.686,4183661.6616,5.0135,5.3064,1.2732e-05,4.3513,-0.89133,0.99991,4839.dcm
0.0039089,1272.5066,68392171083.0314,893583.8512,0.060397,1883.3349,3531793.4363,4.8384,5.5549,2.5141e-05,3.8064,-0.70563,0.9991,0.0031261,1547.0838,85694850930.3722,900059.7688,0.057042,1888.8829,3552767.5941,5.0208,5.778,2.2219e-05,3.9458,-0.71836,0.99936,0.0028181,2556.2596,98481292707.1087,897842.5476,0.053259,1881.3675,3526848.2776,5.1533,5.8809,1.9768e-05,4.0839,-0.73932,0.99957,0.0026822,2906.9121,105373817823.3281,894882.9073,0.051764,1877.4434,3513421.3154,5.2198,5.9299,1.8799e-05,4.1402,-0.7496,0.99965,0.0023764,3770.9705,124857854891.057,897474.4128,0.048279,1878.2436,3520831.6549,5.3889,6.05,1.695e-05,4.2547,-0.76869,0.99977,0.0023159,4417.592,128908430948.1422,891942.3686,0.047179,1871.2398,3496807.8949,5.4209,6.0756,1.6424e-05,4.2957,-0.77349,0.99979,4854.dcm
