angular_Second_Momentorg1,Contrastorg1,Correlationorg1,SoSVarianceorg1,inverse_Diff_Momentorg1,sum_Averageorg1,sum_Varianceorg1,sum_Entropyorg1,Entropyorg1,diff_Varianceorg1,diff_Entropyorg1,info_M_Correlation_1org1,info_M_Correlation_2org1,ImageName
0.0043305,25952.1627,61166101384.5818,552242.8084,0.054461,1302.0549,2141546.0224,5.1585,5.4497,1.5605e-005,4.5022,-0.88948,0.99992,150.dcm
0.014891,22040.8181,11694177592.9958,229595.8351,0.0090206,855.3065,865887.0535,4.1875,4.2077,2.1999e-005,4.058,-0.99268,0.99988,1500.dcm
0.032831,36815.7063,4911730036.4731,225040.0544,0.010672,761.0588,827456.766,3.3831,3.4171,4.5405e-005,3.3099,-0.98658,0.99938,15000.dcm
0.040614,28446.0568,1730997118.0244,129914.2364,0.017184,516.3435,447798.3518,3.2062,3.2062,6.1409e-005,3.1655,-0.97838,0.99903,15005.dcm
0.044821,31233.5158,2358837865.6596,152787.385,0.01227,599.9414,540332.7671,3.0928,3.1093,5.4665e-005,3.1093,-1,0.99899,15010.dcm
0.031205,21206.2922,3011183635.3015,165373.5701,0.010681,702.1093,604972.3289,3.4495,3.4703,4.8729e-005,3.4091,-0.97823,0.99937,15015.dcm
0.016923,24258.8683,6516985909.6508,176042.0414,0.0058475,726.0822,666978.0916,4.0508,4.0804,2.8307e-005,3.9361,-0.98125,0.99982,1502.dcm
0.019013,16582.4565,9802916286.6155,273750.241,0.01557,993.4665,1099594.0947,3.9382,3.9641,3.0728e-005,3.816,-0.97303,0.99974,15023.dcm
0.017562,37033.0326,18803294314.3392,351655.5788,0.01186,958.3228,1340820.603,4.0183,4.0425,2.1036e-005,3.8934,-0.99246,0.99983,15028.dcm
0.01763,46392.1268,20212826485.3057,387980.1218,0.010573,1057.128,1452180.6606,4.0264,4.0384,2.0034e-005,3.9449,-0.99846,0.99984,15033.dcm
0.019824,23322.5933,6653450994.2736,202401.857,0.0035198,755.797,747437.2742,3.8809,3.9214,3.1644e-005,3.7375,-0.97342,0.99973,15037.dcm
0.015825,45680.4146,20666511100.2408,355696.2332,0.0096036,1004.4724,1346516.1868,4.1303,4.1466,1.8107e-005,4.0418,-0.99335,0.99987,15038.dcm
0.015456,40891.0175,27098099228.8854,415036.8346,0.012754,1119.0058,1608407.4896,4.1432,4.1702,1.5991e-005,4.0741,-0.98975,0.99987,15043.dcm
0.010346,30068.0551,23425165096.1117,288372.3076,0.0064604,915.2585,1097071.7352,4.5432,4.5717,1.4675e-005,4.3519,-0.98413,0.99993,15045.dcm
0.017302,40879.8114,23859187913.1145,398076.0118,0.0068151,1032.8353,1514672.9225,4.0526,4.0587,1.8385e-005,3.9331,-0.99408,0.99984,15049.dcm
0.030642,35015.0197,8651751221.4029,330157.2231,0.0093728,952.8047,1191276.4643,3.4354,3.4872,3.6737e-005,3.4255,-1,0.99953,1505.dcm
0.026549,19011.7522,2208037662.652,129409.8823,0.014923,523.9463,405093.0895,3.6123,3.6299,4.0816e-005,3.5394,-0.95004,0.99934,15052.dcm
0.031447,53386.4972,18442751517.4811,564499.4357,0.0024306,1361.2732,2144018.3182,3.4627,3.4627,3.1904e-005,3.3869,-1,0.9995,15054.dcm
0.012547,30242.5809,20483136780.4477,316654.4625,0.007671,973.0599,1194891.7639,4.3574,4.3786,1.7357e-005,4.2013,-0.98592,0.9999,15058.dcm
0.027077,45120.5622,17434049032.7741,497871.8933,0.0035114,1292.321,1886960.5869,3.5814,3.61,2.9472e-005,3.5424,-1,0.99963,15060.dcm
0.01344,34617.7851,25297928721.0687,336436.3671,0.006628,930.1379,1299958.5404,4.2915,4.3102,1.4554e-005,4.1626,-0.98352,0.99989,15063.dcm
0.013184,26508.4228,18911368836.1709,303608.4153,0.0094789,938.7864,1166172.3301,4.3021,4.3297,1.8758e-005,4.1363,-0.98498,0.99989,15067.dcm
0.017302,40879.8114,23859187913.1145,398076.0118,0.0068151,1032.8353,1514672.9225,4.0526,4.0587,1.8385e-005,3.9331,-0.99408,0.99984,15069.dcm
0.0093982,21061.5131,24962267823.2491,353906.8963,0.020142,1114.8609,1385103.2899,4.5723,4.6691,1.6946e-005,4.332,-0.96071,0.99991,1507.dcm
0.017179,37623.4286,22166009296.8209,380047.5833,0.0026116,1033.083,1460551.126,4.0345,4.0644,1.8693e-005,3.9452,-0.99123,0.99984,15072.dcm
0.0012895,50934.1695,186440800937.4389,312444.2606,0.0081042,933.0251,1178861.7511,6.3945,6.6543,2.511e-006,5.6802,-0.91023,0.99999,15081.dcm
0.013007,14110.1915,4964296131.8955,126668.4609,0.010256,658.0839,491800.7421,4.2936,4.343,2.5109e-005,4.1308,-0.95612,0.99984,15089.dcm
0.011207,39020.6068,42585636739.5869,500932.2646,0.008315,1324.4584,1963249.053,4.4681,4.4913,1.1485e-005,4.3524,-0.97022,0.9999,15092.dcm
0.013248,5355.0366,1499926001.7143,49301.5712,0.0095641,393.2758,184635.9322,4.2305,4.324,4.5444e-005,3.9617,-0.97559,0.99988,15097.dcm
0.01524,8226.2375,708972233.5,39215.0276,0.015912,363.0952,142925.801,4.0409,4.1873,5.586e-005,3.9391,-0.95727,0.99979,15103.dcm
0.024069,12586.8987,1197461170.6994,72822.6513,0.018581,484.9264,268128.8845,3.6967,3.7292,5.9485e-005,3.5892,-0.97303,0.99961,15104.dcm
0.016614,31516.2762,8066231583.0434,185536.3112,0.0032594,770.8926,676239.4873,4.0694,4.098,2.2816e-005,3.9467,-0.98158,0.99982,15105.dcm
0.022786,14842.9389,1264445526.671,78679.7197,0.017148,498.7075,277888.2298,3.7439,3.7829,5.3041e-005,3.6822,-0.96596,0.99962,15106.dcm
0.010448,40914.7394,46226095464.8523,469876.0992,0.0051593,1250.754,1844215.6522,4.5289,4.5616,1.0588e-005,4.4146,-0.97464,0.99992,15111.dcm
0.0016073,52641.6028,239066312383.9406,374976.7288,0.0079438,1073.864,1422488.8418,6.227,6.4338,2.6459e-006,5.6193,-0.93456,0.99999,15121.dcm
0.019827,5648.0407,1021034604.1753,52698.7497,0.0099374,406.6446,194824.3298,3.859,3.9213,6.303e-005,3.68,-0.99115,0.99978,15136.dcm
0.0028169,11784.2557,104456898328.7827,521603.8365,0.02478,1358.2105,2046693.4275,5.544,5.8743,1.0082e-005,4.8272,-0.90223,0.99997,1514.dcm
0.010082,14412.3848,5854208184.309,115706.1763,0.010908,615.1896,442080.4679,4.5308,4.5973,2.1858e-005,4.2843,-0.95904,0.9999,15140.dcm
0.030206,30446.0376,8929815958.1463,292401.9409,0.0062524,995.9292,1163698.919,3.4914,3.5019,3.7191e-005,3.3975,-1,0.99954,15146.dcm
0.010211,40375.3113,46676502213.8944,471921.2088,0.0050689,1255.2488,1849950.4125,4.5527,4.5847,1.0471e-005,4.4291,-0.97338,0.99992,15148.dcm
0.0014541,53127.2165,235716339384.4692,352388.8199,0.0069908,1023.3802,1328201.8959,6.3065,6.5336,2.5247e-006,5.6646,-0.92942,0.99999,15159.dcm
0.014787,22725.172,17562132819.8442,270039.8511,0.0077881,879.3185,1059732.0102,4.1836,4.2149,1.9124e-005,4.0165,-0.99281,0.99988,15177.dcm
0.017726,21169.0468,9910106718.1014,203624.1515,0.0069726,753.3589,800441.1248,4.0022,4.0335,2.1993e-005,3.9061,-0.98465,0.9998,15181.dcm
0.0115,13522.8824,5241154060.8618,124327.8772,0.015039,634.4185,464836.6188,4.4059,4.4656,2.5018e-005,4.1684,-0.95457,0.99986,15184.dcm
0.011088,5057.6595,1400428301.4317,42707.0115,0.010728,359.2055,160132.2091,4.3967,4.5022,4.0111e-005,4.0817,-0.95712,0.99988,15190.dcm
0.011736,12759.4315,1857333879.3278,54254.449,0.011816,401.1694,197207.6375,4.3758,4.4453,3.1882e-005,4.1853,-0.97007,0.99989,15193.dcm
0.016165,34636.0795,31286942117.595,461450.9921,0.0050999,1250.8199,1847914.4297,4.0929,4.126,1.6045e-005,4.022,-0.98907,0.99985,15204.dcm
0.026908,23716.0942,9888198250.825,313625.0059,0.0055112,976.4618,1176683.7246,3.6066,3.6165,3.4852e-005,3.4737,-0.98965,0.9996,15207.dcm
0.0027701,12686.8867,102794908952.3746,517126.6916,0.024246,1356.4854,2020161.608,5.5538,5.891,9.9e-006,4.8544,-0.90177,0.99997,1521.dcm
0.030405,22411.0455,7984898375.6602,264324.9695,0.0066691,901.573,1032433.4257,3.4949,3.4949,3.4576e-005,3.4425,-1,0.99954,15211.dcm
0.015595,13416.9997,3933354080.7726,118695.5278,0.01266,633.7941,461073.3152,4.1074,4.1618,3.0097e-005,3.9726,-0.95912,0.99978,15217.dcm
0.0055107,124693.4141,1209927054815.368,2406861.8604,0.0058048,2581.1077,9432106.2814,5.1793,5.2012,2.2997e-006,5.0267,-0.98963,0.99998,15226.dcm
0.0067816,139857.0778,1134196594470.904,2778169.5937,0.0046353,2861.9337,10864521.1051,4.9667,4.9937,2.6991e-006,4.8725,-0.99291,0.99997,15239.dcm
0.0072092,146631.8238,1133982209428.677,2921329.4056,0.0029797,2964.0524,11408853.5518,4.9064,4.9325,2.8708e-006,4.8136,-0.99492,0.99997,15250.dcm
0.0057315,125721.6144,1163315587113.547,2422475.3948,0.0078366,2595.5171,9450271.367,5.1352,5.1619,2.441e-006,4.9828,-0.99069,0.99998,15264.dcm
0.0022858,12859.8722,130660521368.3965,467808.4678,0.023532,1252.8359,1833625.0177,5.7803,6.0828,8.9216e-006,4.9321,-0.91528,0.99998,1527.dcm
0.0034631,17229.9447,149648598458.4529,724780.1298,0.017222,1623.4539,2802923.246,5.284,5.6702,6.6684e-006,4.7489,-0.8732,0.99993,15281.dcm
0.0038423,23990.1599,287814365217.3264,1047267.5019,0.012535,2003.1632,4138839.5178,5.3394,5.5634,5.1663e-006,4.8894,-0.92217,0.99996,15299.dcm
0.0096634,39077.2095,79723535898.3914,809500.2377,0.017757,1664.4141,3042126.1646,4.5912,4.641,1.0081e-005,4.4399,-0.96869,0.99992,15311.dcm
0.0017931,21783.3061,435881588837.8552,959735.1618,0.01408,1895.5586,3766883.9564,5.9962,6.3252,4.5082e-006,5.1949,-0.89971,0.99998,15325.dcm
0.041849,25658.4248,3916301892.3529,239245.0633,0.006595,911.2122,942938.805,3.1487,3.1759,5.8414e-005,3.1487,-0.98162,0.99898,15335.dcm
0.014835,39351.3154,37744719714.5502,508673.2796,0.0056634,1193.156,1915610.8527,4.2015,4.2114,1.483e-005,4.0735,-0.99265,0.99988,15344.dcm
0.013995,24025.2151,24840746143.282,369501.0125,0.0084027,1138.5974,1464432.2359,4.2287,4.2694,1.6224e-005,4.1341,-0.98618,0.99988,15354.dcm
0.0042106,4093.9031,21933073280.9485,139697.2669,0.020582,696.9213,562230.2001,5.293,5.4702,1.6299e-005,4.4424,-0.9398,0.99997,1536.dcm
0.0028351,21829.4075,308236210262.6934,975066.8414,0.015807,1878.2885,3775708.4443,5.5154,5.8696,4.7618e-006,4.9156,-0.88901,0.99996,15361.dcm
0.0069959,14618.1892,167600122945.496,1049858.1148,0.013463,2025.5244,4154514.1867,4.8271,4.9648,8.0231e-006,4.4977,-0.94078,0.99993,15373.dcm
0.011862,19872.1369,50923260381.3449,667789.0745,0.012138,1595.0068,2613233.1223,4.3482,4.4356,1.458e-005,4.2011,-0.96478,0.99987,15382.dcm
0.0075199,15817.9758,30835764782.9899,329029.7719,0.019075,1031.0779,1263640.8712,4.784,4.8914,1.5549e-005,4.4181,-0.96235,0.99994,1539.dcm
0.0040474,10817.1285,144795711655.3937,788822.0851,0.02166,1740.5237,3059829.8159,5.0756,5.515,7.5355e-006,4.5139,-0.85033,0.99987,15396.dcm
0.0060892,16547.041,179531934870.2558,969116.0479,0.01182,1943.1884,3867052.8503,4.9691,5.1032,7.1273e-006,4.6186,-0.9449,0.99995,15410.dcm
0.008738,20941.8169,33573197107.9979,398787.3,0.019358,1180.1653,1570455.9388,4.6449,4.7416,1.4814e-005,4.3997,-0.96416,0.99993,1542.dcm
0.0062723,21380.4866,204200656589.9038,1016372.041,0.010401,1984.6599,4037666.1825,4.9616,5.0718,6.471e-006,4.6417,-0.9525,0.99995,15420.dcm
0.019427,45726.6007,31860607625.6728,580324.5185,0.0017572,1386.425,2171341.3788,3.9347,3.9413,1.903e-005,3.8575,-1,0.99981,15428.dcm
0.0081465,34276.8967,95621977206.0153,808230.5141,0.017332,1687.365,3046666.5975,4.758,4.8114,9.2683e-006,4.5387,-0.96747,0.99994,15435.dcm
0.00329,9275.6831,187826379395.9217,899572.368,0.019277,1879.0657,3556517.3796,5.3248,5.7184,7.9608e-006,4.706,-0.8786,0.99994,15447.dcm
0.0040002,11823.2618,110201497996.5633,748783.9554,0.019276,1670.1041,2900815.3889,5.1017,5.5268,9.199e-006,4.5586,-0.85445,0.99988,15465.dcm
0.011939,21159.8325,46304890400.0612,642326.8848,0.012184,1551.4691,2502957.5177,4.3495,4.4294,1.57e-005,4.191,-0.96836,0.99988,15478.dcm
0.0027993,5284.929,24161526088.6456,102096.3309,0.019709,570.6516,414816.3073,5.6599,5.8784,1.3428e-005,4.6274,-0.92504,0.99998,1548.dcm
0.0091162,9709.3877,50391780102.0884,547089.3878,0.01357,1460.9832,2156532.8915,4.553,4.7008,1.2769e-005,4.2431,-0.92057,0.99985,15490.dcm
0.0028777,13905.9117,290372863331.2129,1083527.8613,0.016906,2037.8361,4216973.2129,5.4934,5.8521,6.6424e-006,4.8419,-0.89048,0.99996,15503.dcm
0.015222,45189.4124,34903329621.6987,489971.6012,0.0018433,1249.5464,1858821.4926,4.1694,4.1854,1.4759e-005,4.0989,-0.99745,0.99988,15514.dcm
0.002175,14279.7438,136006380499.4864,458744.9509,0.022504,1235.5607,1792832.8174,5.8313,6.1324,8.3612e-006,4.985,-0.91508,0.99998,1552.dcm
0.014044,13476.4517,29251122964.3483,429520.3329,0.012226,1265.0425,1697561.1525,4.2079,4.2659,1.8246e-005,3.983,-0.97075,0.99985,15520.dcm
0.01188,28976.7341,27330267766.8317,395370.0703,0.0096452,1141.0248,1523025.9812,4.4044,4.4334,1.5917e-005,4.2381,-0.97443,0.99989,15526.dcm
0.0084269,24362.2629,31774328966.9873,313200.6391,0.0148,927.0075,1195226.242,4.7298,4.7767,1.1836e-005,4.5074,-0.97577,0.99995,15533.dcm
0.011412,15438.0659,43898899702.4944,485813.6517,0.016451,1329.8,1920363.3719,4.423,4.4738,1.4302e-005,4.1759,-0.97208,0.9999,15538.dcm
0.013666,16856.9843,6669735847.5757,148464.2436,0.023177,568.5909,534231.7825,4.2401,4.2933,2.2168e-005,4.0648,-0.96457,0.99984,15543.dcm
0.025531,8322.5979,5582097210.9837,208434.1113,0.01463,879.9844,811149.7949,3.6251,3.6689,4.1731e-005,3.4427,-0.96033,0.99947,15548.dcm
0.01782,24970.6557,18552061787.0261,440306.2899,0.013955,1238.669,1684556.781,4.022,4.0286,2.5561e-005,3.8326,-0.9685,0.99975,15553.dcm
0.014058,16343.4154,32121276828.5556,419606.5064,0.011964,1247.9384,1668098.4541,4.2216,4.2654,1.5545e-005,4.0415,-0.97672,0.99986,15560.dcm
0.028469,184564.4563,49354722003.6019,848694.2896,0.0021685,1334.2986,2979320.6737,3.5409,3.5607,1.4293e-005,3.5607,-1,0.99959,15565.dcm
0.02871,20819.5971,4818753421.9964,195512.5486,0.015168,703.473,713315.4742,3.5153,3.553,4.0051e-005,3.483,-0.99731,0.99958,15571.dcm
0.022877,35011.4644,17927298402.6664,481974.7609,0.0022357,1249.1832,1786047.2893,3.7227,3.778,2.6752e-005,3.6596,-0.98299,0.99967,15580.dcm
0.016007,2236.3453,265227447.0008,24051.0147,0.041015,271.7271,85790.7016,3.9758,4.1374,0.000141,3.3611,-0.9027,0.99948,15589.dcm
0.019238,216860.0333,109217807414.2632,1147116.1222,0.010696,1668.829,4213519.9373,3.947,3.9539,9.4773e-006,3.8764,-0.98315,0.99977,15592.dcm
0.016098,28575.1855,19305923268.0046,360976.062,0.0040356,981.8432,1330199.4143,4.0865,4.1301,2.1453e-005,3.8932,-0.98358,0.99984,15599.dcm
0.0082239,2563.0487,1336504225.8219,24390.015,0.033863,280.2252,90490.8061,4.4257,4.8026,3.2932e-005,3.6139,-0.85547,0.99963,15607.dcm
0.034298,1901.785,97733249.1202,22858.0683,0.039064,273.5049,80697.0764,3.2598,3.3798,0.0003151,2.864,-0.92552,0.99867,15608.dcm
0.01614,27520.0495,23642666198.9076,425786.1843,0.0080909,1105.1319,1588246.3653,4.0766,4.1268,2.1386e-005,3.8842,-0.97801,0.99983,15615.dcm
0.00094521,8649.1714,322151239597.3905,718705.9867,0.029724,1595.3446,2823563.2925,6.3224,6.9731,9.9771e-006,4.8324,-0.8276,0.99997,1562.dcm
0.020044,1655.1572,135322432.0225,17815.1753,0.046412,221.7075,64670.9674,3.7688,3.9141,0.0002304,3.0976,-0.90035,0.99926,15625.dcm
0.0033553,17745.1292,157127550624.7765,873878.5038,0.025038,1776.7279,3455711.3886,5.3135,5.7002,1.0037e-005,4.6748,-0.88842,0.99995,15631.dcm
0.013906,53668.0242,41409316608.6093,534040.1851,0.00962,1244.7044,2032313.588,4.2464,4.276,1.3489e-005,4.1658,-0.98984,0.99989,15637.dcm
0.013708,352652.9465,507669662647.9882,2510211.2849,0.01388,2333.9321,9776785.7663,4.2854,4.2901,4.6155e-006,4.2124,-0.97701,0.99987,15640.dcm
0.016485,428721.0079,545552120169.63,3173376.8283,0.0014922,2709.1298,11618857.6135,4.1005,4.106,5.4841e-006,4.0415,-0.98884,0.99985,15644.dcm
0.0035053,17024.1703,151527628514.4122,913207.3999,0.025806,1840.1973,3607020.7962,5.2517,5.6566,1.0424e-005,4.6359,-0.88255,0.99994,15649.dcm
0.016761,53864.3137,39762802853.335,621760.2048,0.0068369,1351.1868,2316111.561,4.0596,4.0894,1.6484e-005,3.9877,-0.99429,0.99985,15655.dcm
0.019635,253338.9809,238501146080.3456,2014798.478,0.00039029,2282.4613,7410463.6864,3.9311,3.9311,8.006e-006,3.8836,-0.99831,0.9998,15658.dcm
0.0035402,20958.0376,148556965575.0589,895750.218,0.024446,1805.8816,3528861.5796,5.2443,5.6468,1.0052e-005,4.6711,-0.88425,0.99994,15664.dcm
0.02455,56188.299,32366425573.3133,735809.8783,0.0056872,1508.4319,2722426.4711,3.6986,3.7073,2.201e-005,3.6648,-1,0.9997,15670.dcm
0.004602,15627.9085,126484065163.2403,942510.5998,0.026969,1873.9215,3701583.4263,4.9767,5.3846,1.3032e-005,4.4265,-0.8814,0.99991,15676.dcm
0.0052813,140916.8388,1385984913411.834,2579260.4125,0.0063077,2606.8873,9978064.9402,5.2212,5.244,2.5102e-006,4.963,-0.9912,0.99998,1568.dcm
0.027037,62681.86,31001157581.2922,782403.5346,0.0061828,1590.8451,2887426.1792,3.6011,3.6107,2.3509e-005,3.592,-1,0.99963,15683.dcm
0.022493,433430.6117,461198404196.5787,3510162.9232,0.0017645,2960.1501,12907754.0634,3.7979,3.7979,7.6306e-006,3.725,-1,0.99975,15688.dcm
0.020131,49200.7566,16289679807.5752,376036.4489,0.021234,918.8283,1346510.0651,3.8782,3.9063,2.2374e-005,3.7853,-0.98378,0.99976,15692.dcm
0.021291,50507.7417,20236164679.0474,474193.5301,0.010045,1146.5182,1784291.4857,3.8275,3.8498,2.3033e-005,3.7546,-0.98445,0.99972,15695.dcm
0.016089,40590.5371,17559975134.1412,286418.753,0.0028369,887.4626,1079639.7498,4.1138,4.1304,1.7252e-005,4.0165,-0.99459,0.99986,15698.dcm
0.024893,53799.3347,15879923244.5884,432776.3862,0.0098029,1084.0819,1643980.033,3.685,3.6941,2.6789e-005,3.5982,-0.98113,0.99962,15701.dcm
0.023596,61625.3013,14711962363.1268,392173.429,0.015915,974.6832,1391558.1392,3.7232,3.7481,2.5008e-005,3.6655,-0.99125,0.9997,15704.dcm
0.026252,61840.0508,11892000462.8051,360677.2181,0.016931,927.1464,1296068.7912,3.6146,3.6421,2.8524e-005,3.561,-0.98997,0.99962,15708.dcm
0.023215,57387.0583,18011308976.6918,442461.9119,0.0053487,1139.2878,1732838.2777,3.7332,3.765,2.3944e-005,3.6993,-0.9827,0.99967,15712.dcm
0.022055,64645.7869,17625111812.0504,433245.6065,0.012198,1090.0987,1598441.3532,3.7771,3.816,2.3534e-005,3.7404,-0.99012,0.99973,15715.dcm
0.017108,45664.9625,18262730593.8522,333912.8169,0.01253,874.0218,1246586.6992,4.0335,4.0686,1.9336e-005,3.928,-0.98978,0.99983,15718.dcm
0.010217,154113.6666,354768985768.0299,1691559.1557,0.0081737,2138.9518,6490591.1461,4.5595,4.5843,4.7843e-006,4.502,-0.99147,0.99994,15724.dcm
0.0046746,21571.7758,119064984263.21,612222.8955,0.014158,1363.9561,2362678.6084,5.2275,5.3658,9.4462e-006,4.6728,-0.95478,0.99997,1573.dcm
0.008222,17570.9849,62568285970.4756,663533.3715,0.019106,1531.3636,2535808.2313,4.6699,4.8025,1.4854e-005,4.3171,-0.94743,0.99992,15732.dcm
0.0081312,11022.2139,78326473248.8217,405455.3606,0.010897,1131.0295,1508615.8686,4.7379,4.8121,7.7078e-006,4.3702,-0.97794,0.99995,15741.dcm
0.0094701,106681.9262,326950566152.4995,1540606.5299,0.015152,1835.6487,5740365.6939,4.6315,4.6618,4.7095e-006,4.525,-0.98013,0.99994,15746.dcm
0.005828,15459.6563,84017164072.7275,627163.9076,0.021006,1484.9655,2408766.0563,4.999,5.1456,1.2996e-005,4.4651,-0.9459,0.99995,15757.dcm
0.0056446,21585.2796,138578996543.2967,517458.6816,0.010612,1179.3981,1844596.1359,5.093,5.1773,5.7022e-006,4.6827,-0.97883,0.99998,15763.dcm
0.0057666,19795.7364,83339014250.7672,623878.2861,0.02029,1494.4862,2395531.4727,5.0172,5.1559,1.1429e-005,4.5718,-0.9424,0.99995,15769.dcm
0.010422,152581.7869,358094756614.2858,1735282.4192,0.010906,2160.8722,6654774.3901,4.5458,4.5641,4.8801e-006,4.4799,-0.99046,0.99994,15781.dcm
0.042712,31477.0999,8014802630.4306,385274.7072,0.0035269,1235.7692,1680775.9625,3.1444,3.1601,5.3681e-005,3.1128,-0.98111,0.99894,15786.dcm
0.00098237,9248.7587,304856627855.2919,746378.5432,0.029694,1656.9142,2934017.9855,6.2583,6.9347,1.0057e-005,4.8398,-0.81944,0.99997,1579.dcm
0.036093,34609.4875,3230293869.9255,191320.1152,0.0053592,703.9383,681235.1076,3.3225,3.3225,5.0428e-005,3.2618,-0.97064,0.99919,15791.dcm
0.025765,32733.072,9550139751.6206,274810.9684,0.0038454,933.7474,1159514.5051,3.6437,3.6611,3.308e-005,3.533,-0.97506,0.99958,15796.dcm
0.0086138,14635.2045,56862412530.9605,649695.1261,0.020219,1520.3249,2488406.0928,4.6024,4.7551,1.6719e-005,4.2301,-0.94871,0.99991,15804.dcm
0.022641,6507.938,1400213264.4388,74721.8253,0.012032,484.4997,279138.6171,3.7807,3.7889,6.0957e-005,3.6169,-0.99167,0.99972,15815.dcm
0.022641,39192.4323,7758586583.8343,226951.6996,0.0010795,781.4656,805933.9432,3.7724,3.7889,2.6763e-005,3.7419,-1,0.99974,15822.dcm
0.011501,18717.4262,22624531389.2536,296882.6744,0.014129,1018.1071,1221178.1507,4.4456,4.4656,1.8203e-005,4.2012,-0.98286,0.99992,15831.dcm
0.014664,17887.0476,17389224068.3008,315162.6354,0.014677,1057.3896,1270730.5328,4.2075,4.2228,2.3291e-005,3.9961,-0.98304,0.99987,15839.dcm
0.012336,21306.3483,26370750908.4564,368367.9885,0.013931,1156.1825,1481808.518,4.3749,4.3964,1.7959e-005,4.1683,-0.9854,0.99991,15849.dcm
0.016747,5589.6569,1688746132.7171,64100.2187,0.017256,445.4536,242041.9716,4.0555,4.0899,5.216e-005,3.7778,-0.98861,0.99984,15858.dcm
0.019095,56776.9459,29067160916.1524,528224.6485,0.0053763,1227.2901,1983931.9445,3.9533,3.9596,1.8235e-005,3.8728,-0.99326,0.9998,15865.dcm
0.010814,46984.0208,51898734213.592,668996.9896,0.0083164,1418.2434,2526224.6557,4.452,4.527,1.2526e-005,4.2829,-0.95385,0.99987,15871.dcm
0.028019,54596.5693,28075460341.6841,802676.0943,0.015934,1494.5549,2769864.2302,3.5379,3.5757,2.5822e-005,3.4803,-0.97797,0.9995,15877.dcm
0.0050771,24912.5508,118026652260.3639,669706.5749,0.014192,1489.4968,2591809.0476,5.151,5.2831,8.8316e-006,4.7108,-0.95354,0.99997,1588.dcm
0.014304,59377.2584,32379005830.8713,447850.5627,0.0050887,1085.9734,1676874.3268,4.2431,4.2479,1.3991e-005,4.1299,-0.98708,0.99988,15881.dcm
0.033734,63015.2601,16651158054.6638,597353.9984,0.0038849,1366.7474,2208063.8581,3.3799,3.391,3.4121e-005,3.3242,-0.98615,0.99936,15884.dcm
0.0097628,44463.1827,60220326425.914,671925.9627,0.0078284,1390.6455,2511834.2214,4.5553,4.6295,1.1641e-005,4.3546,-0.9571,0.9999,15890.dcm
0.021559,55181.3913,26438409018.7054,560502.6076,0.0059918,1247.7202,2055319.3096,3.831,3.8382,2.0399e-005,3.7624,-0.99215,0.99974,15895.dcm
0.011878,50622.0476,78042212813.5925,858800.9228,0.019351,1632.808,3202799.7167,4.362,4.4334,1.1052e-005,4.2826,-0.97583,0.9999,15899.dcm
0.017707,8469.0618,2741719899.1558,114329.7052,0.015809,612.6283,424184.9889,4.0185,4.0366,4.2274e-005,3.8239,-0.9603,0.99973,15902.dcm
0.014519,8691.9375,2375785904.6722,82433.5727,0.012739,496.228,297734.0622,4.1882,4.2332,3.7305e-005,3.9951,-0.97023,0.99984,15904.dcm
0.02188,28304.0426,8736259997.112,225484.5554,0.0069553,778.6778,884073.2059,3.8155,3.8227,2.5625e-005,3.7546,-0.98404,0.99971,15907.dcm
0.021171,9122.7951,1885631005.4474,97098.5442,0.011428,550.3907,342615.9504,3.8187,3.8553,5.1136e-005,3.6841,-0.97676,0.99969,15909.dcm
0.020412,8373.7546,2417604798.3529,119091.0317,0.017964,617.1224,435692.3418,3.874,3.8948,4.7671e-005,3.7081,-0.96018,0.99965,15911.dcm
0.019339,8904.9287,2011627729.5498,93382.4798,0.010636,530.9167,327335.5692,3.9056,3.946,4.6688e-005,3.769,-0.97929,0.99975,15913.dcm
