angular_Second_Momentotsu1,Contrastotsu1,Correlationotsu1,SoSVarianceotsu1,inverse_Diff_Momentotsu1,sum_Averageotsu1,sum_Varianceotsu1,sum_Entropyotsu1,Entropyotsu1,diff_Varianceotsu1,diff_Entropyotsu1,info_M_Correlation_1otsu1,info_M_Correlation_2otsu1,angular_Second_Momentotsu2,Contrastotsu2,Correlationotsu2,SoSVarianceotsu2,inverse_Diff_Momentotsu2,sum_Averageotsu2,sum_Varianceotsu2,sum_Entropyotsu2,Entropyotsu2,diff_Varianceotsu2,diff_Entropyotsu2,info_M_Correlation_1otsu2,info_M_Correlation_2otsu2,angular_Second_Momentotsu3,Contrastotsu3,Correlationotsu3,SoSVarianceotsu3,inverse_Diff_Momentotsu3,sum_Averageotsu3,sum_Varianceotsu3,sum_Entropyotsu3,Entropyotsu3,diff_Varianceotsu3,diff_Entropyotsu3,info_M_Correlation_1otsu3,info_M_Correlation_2otsu3,angular_Second_Momentotsu4,Contrastotsu4,Correlationotsu4,SoSVarianceotsu4,inverse_Diff_Momentotsu4,sum_Averageotsu4,sum_Varianceotsu4,sum_Entropyotsu4,Entropyotsu4,diff_Varianceotsu4,diff_Entropyotsu4,info_M_Correlation_1otsu4,info_M_Correlation_2otsu4,ImageName
0.0023858,13749.7922,90976409378.2967,280546.0466,0.012572,989.0082,1090260.3122,5.8334,6.039,6.4864e-06,5.0615,-0.92385,0.99999,0.0034637,14280.0581,77673559604.8241,367161.6861,0.014153,1155.3794,1405007.365,5.4892,5.666,7.5208e-06,4.9266,-0.92563,0.99997,0.0059701,13009.3661,58809672034.8051,469049.1891,0.013127,1330.125,1806271.569,4.9875,5.1219,1.0179e-05,4.6356,-0.9343,0.99995,0.014598,14272.9312,34913006378.2853,616977.6651,0.011681,1521.3442,2330319.2829,4.1066,4.2291,1.9129e-05,3.9854,-0.96178,0.99983,9365.dcm
0.0026511,25149.9297,166735687717.5299,566590.0738,0.018243,1398.7605,2207163.1096,5.7149,5.9337,5.7654e-06,5.114,-0.92138,0.99998,0.0032842,23031.7479,146455669208.3132,682641.9591,0.020076,1589.8758,2640207.4465,5.4718,5.7197,6.7591e-06,4.973,-0.91005,0.99997,0.0042372,18868.8713,117066742576.1442,796456.5218,0.024761,1742.6477,3066673.3025,5.1667,5.4651,8.5909e-06,4.7387,-0.88693,0.99992,0.0055864,10812.1972,89191667586.284,865118.9597,0.031705,1830.1278,3345032.6021,4.8303,5.1891,1.1873e-05,4.4345,-0.85433,0.99983,9407.dcm
0.0043338,21516.2106,70300720444.8709,321137.0474,0.0098397,1011.2454,1218990.2751,5.3318,5.4413,7.4288e-06,4.8995,-0.96808,0.99998,0.0056418,22025.3956,64004925268.0989,397760.1949,0.012165,1158.0063,1496941.5011,5.0768,5.1776,8.8773e-06,4.734,-0.9674,0.99997,0.011111,23520.8056,48348463267.5433,593229.543,0.015118,1465.9278,2240867.7034,4.4459,4.4998,1.4126e-05,4.2605,-0.97556,0.99991,0.018519,18288.8009,36158100145.233,748661.628,0.019309,1676.6157,2834534.0226,3.9184,3.989,2.1181e-05,3.8454,-0.97379,0.99976,9416.dcm
0.0013142,12950.968,176229714386.1372,551904.9714,0.029911,1379.7286,2172458.2077,6.1073,6.6434,8.7238e-06,5.0174,-0.85133,0.99997,0.0016715,11716.1867,140601391913.0855,675309.4649,0.034328,1588.1373,2649635.3695,5.8031,6.4049,1.1176e-05,4.8248,-0.82717,0.99994,0.0021076,8474.3856,107381172964.0754,784999.2744,0.041955,1744.4461,3075122.3924,5.4675,6.1756,1.5351e-05,4.5196,-0.78358,0.99983,0.0028108,3548.7314,73289091761.1766,868071.5047,0.053654,1848.2235,3406054.7361,5.0216,5.8914,2.3417e-05,4.0391,-0.70641,0.99928,9468.dcm
0.0088378,85984.2664,86798481337.5111,662502.4083,0.010182,1357.9679,2501595.3257,4.6926,4.7292,8.053e-06,4.5418,-0.98128,0.99995,0.012744,112386.4997,81691806897.2004,932456.6767,0.0097193,1755.6281,3507375.1129,4.3452,4.3629,1.0306e-05,4.2791,-0.97787,0.99989,0.017857,108307.0402,73841169180.92,1224375.6773,0.01119,2081.4598,4497172.7167,4.0068,4.0254,1.4367e-05,3.9573,-0.97882,0.99978,0.027778,49676.9514,54345143214.05,1424206.0542,0.017378,2297.1181,5299781.7961,3.5643,3.5835,2.2944e-05,3.5065,-0.96293,0.99942,9498.dcm
0.0020204,14538.5805,229524155894.0856,362867.2494,0.015512,992.2058,1345716.9214,6.0109,6.206,5.0296e-06,4.8752,-0.93993,0.99999,0.0033051,14721.7365,224803372156.3878,538137.7138,0.014388,1301.2721,1988348.1747,5.5782,5.7126,5.7149e-06,4.7314,-0.95689,0.99999,0.0059989,22140.8554,190458785320.4183,793044.102,0.016412,1619.5638,2925673.6003,5.01,5.1171,6.862e-06,4.5274,-0.9668,0.99997,0.024386,73829.0919,113341209134.4758,1715224.2574,0.0065518,2405.8319,6178650.276,3.6926,3.7168,1.4914e-05,3.6461,-0.99571,0.99969,9513.dcm
0.0029574,34888.4284,245667850245.0043,504503.9819,0.010386,1305.1878,2001641.9169,5.7097,5.8241,3.2012e-06,5.2476,-0.95667,0.99999,0.0045529,34875.8347,218220264430.4161,710750.912,0.0090093,1619.4549,2775412.4528,5.2913,5.3922,4.1888e-06,4.9837,-0.9581,0.99998,0.012048,24250.8916,99937618375.8098,883583.4331,0.013246,1815.7349,3340683.4141,4.3353,4.4188,9.2385e-06,4.1923,-0.9625,0.99987,0.018182,15503.6318,72372205804.4744,986275.672,0.017408,1934.45,3747620.1674,3.9002,4.0073,1.4369e-05,3.7686,-0.95211,0.99969,9521.dcm
0.0093167,26543.246,23901655642.5194,286394.9864,0.0071199,973.5821,1091195.7124,4.6238,4.6782,1.3206e-05,4.4398,-0.97156,0.99993,0.012399,26083.0456,22171343424.5777,363629.0794,0.0083898,1135.6048,1366178.1637,4.3416,4.3927,1.6077e-05,4.2331,-0.96874,0.99988,0.019638,22405.6338,17494540292.4172,467010.877,0.0081368,1299.7942,1722745.0179,3.8771,3.9311,2.3694e-05,3.8488,-0.96803,0.99971,0.076923,18527.9038,6397074428.856,611640.6134,0.0011376,1482.9423,2214741.8849,2.5383,2.5649,9.2847e-05,2.5116,-1,0.99704,9597.dcm
0.012394,73953.9891,60304251524.8024,734949.3543,0.0051936,1510.7674,2768051.8643,4.3267,4.3928,1.292e-05,4.144,-0.96241,0.99987,0.016433,75295.2284,60052679109.6676,954631.0592,0.0067459,1841.3723,3577838.8955,4.0453,4.1097,1.6499e-05,3.8994,-0.96583,0.99978,0.022497,47699.7892,50506801076.8141,1135844.8409,0.0088894,2045.4831,4240640.4532,3.7222,3.7949,2.1689e-05,3.6268,-0.95565,0.99955,0.035714,28804.8214,36007746466.0666,1248995.57,0.013974,2170.0536,4715342.42,3.2533,3.3322,3.6207e-05,3.1372,-0.95405,0.99895,9609.dcm
0.0058085,68053.4632,140067379376.7345,730319.8791,0.0072432,1533.1481,2790501.1559,5.0738,5.1496,6.038e-06,4.87,-0.9709,0.99997,0.0072205,68955.1717,131083450472.2442,891853.4285,0.0077477,1763.2225,3374815.0291,4.8489,4.9309,7.196e-06,4.7033,-0.96868,0.99995,0.010101,48133.3737,111116944539.0873,1119855.8977,0.0081659,2033.2879,4199388.2059,4.4945,4.5951,1.0588e-05,4.3478,-0.95982,0.9999,0.016949,30423.1483,77071199311.5866,1251965.7613,0.00336,2158.2161,4667399.6819,3.9872,4.0775,1.759e-05,3.8558,-0.96454,0.99977,9625.dcm
0.017493,84774.1398,33765325925.5289,600022.174,0.0070639,1336.7439,2231920.823,4.0287,4.0467,1.6419e-05,3.9727,-0.9811,0.99981,0.022045,88679.4178,33448411608.8988,743924.1402,0.0083641,1557.7143,2732230.698,3.8009,3.8162,2.0229e-05,3.7631,-0.98678,0.99971,0.031818,86816.8689,28961415606.3602,963529.9106,0.011148,1825.3826,3471761.6302,3.4268,3.4489,2.9518e-05,3.3953,-0.98359,0.99938,0.055556,63827.5417,20094449305.9283,1151543.4428,0.018798,2027.0417,4158342.7784,2.8519,2.8904,5.1158e-05,2.8519,-0.97335,0.9982,9650.dcm
0.0015795,48102.1699,281653093253.3594,703979.367,0.020159,1430.9248,2732832.9634,6.0222,6.4549,5.5547e-06,5.1517,-0.87922,0.99998,0.0024742,50493.3892,219773264358.3792,1059210.4109,0.023243,1985.899,4100181.532,5.5025,6.0083,6.7667e-06,4.9462,-0.85078,0.99993,0.0029566,29404.3393,185264084823.0984,1189008.6125,0.026875,2133.3422,4566131.5517,5.2372,5.8313,9.0189e-06,4.6442,-0.81805,0.99986,0.012048,54513.7319,92334697133.4988,1354226.3841,0.016016,2218.0693,4944325.3341,4.2539,4.4188,1.3075e-05,4.1265,-0.90535,0.99976,9683.dcm
0.0053308,45755.1079,148771265766.0716,909939.5751,0.013997,1788.9464,3538977.9585,4.9956,5.2347,8.05e-06,4.7032,-0.93009,0.99995,0.0063628,40611.7648,135435189109.569,1058447.0192,0.013927,1990.882,4101415.1693,4.7835,5.0576,9.7588e-06,4.5211,-0.91689,0.99991,0.00761,26387.6088,118423468014.5479,1175080.7807,0.014793,2129.4216,4557133.4393,4.5565,4.8787,1.2207e-05,4.3062,-0.90131,0.99984,0.0093531,15769.8457,98923661903.4873,1234421.5628,0.01429,2188.7738,4785421.4076,4.322,4.6724,1.5889e-05,4.0471,-0.88105,0.99974,9690.dcm
0.0061076,80548.4137,104392152036.3436,665369.4333,0.010675,1414.1234,2522672.7237,5.01,5.0983,6.6914e-06,4.803,-0.95699,0.99996,0.0081803,86775.5512,103254421571.9865,874017.0361,0.012208,1728.6444,3274841.3896,4.7142,4.806,8.3565e-06,4.5837,-0.95716,0.99993,0.01099,76663.6899,92294747185.7108,1077081.8374,0.016231,1961.4987,3963106.9192,4.3913,4.5108,1.179e-05,4.2609,-0.95536,0.99988,0.017241,39102.5086,66582606850.9083,1223662.102,0.020958,2142.2328,4601970.6034,3.8969,4.0604,2.0335e-05,3.7493,-0.9368,0.99968,9695.dcm
0.017427,75197.2983,28419079958.343,494323.3099,0.006025,1220.528,1839208.4823,4.0386,4.0508,1.7763e-05,3.9568,-0.99547,0.99984,0.022497,86453.752,27600515470.0653,621905.9181,0.0046843,1439.6903,2302456.8679,3.7799,3.7949,2.2256e-05,3.7255,-1,0.99975,0.031754,69448.9824,24491053705.7244,800317.2434,0.002266,1663.1305,2881512.7505,3.4282,3.4499,3.1661e-05,3.3838,-1,0.9995,0.0625,37664.0625,15616245427.2998,990491.1858,0.0026765,1897.4688,3624772.5252,2.7293,2.7726,6.3073e-05,2.7076,-1,0.99804,9698.dcm
0.0027977,55189.7494,279250556768.4877,924013.2649,0.01381,1766.5436,3558845.2662,5.5529,5.8812,5.1477e-06,5.0861,-0.92171,0.99998,0.0034797,51008.6604,245699971718.7909,1128760.1586,0.016644,2063.0014,4329055.0032,5.2716,5.6637,6.2429e-06,4.9127,-0.90226,0.99996,0.0041404,36824.834,204250543353.329,1206026.8472,0.018893,2150.6496,4632729.9014,5.0502,5.4901,7.2429e-06,4.7514,-0.88229,0.99992,0.033333,141142.2333,41432545574.4935,1432473.232,0.0097056,2163.7667,4742991.0308,3.3781,3.4012,2.6574e-05,3.3319,-0.95839,0.99915,9703.dcm
0.016216,39472.2215,9003648453.5117,172808.2731,0.0041382,686.3267,637617.0479,4.0945,4.1224,1.927e-05,4.0012,-0.99049,0.99985,0.022118,46950.1663,8695737726.7169,231066.6342,0.0041611,842.5116,840334.2999,3.7967,3.8118,2.5965e-05,3.7099,-0.99194,0.99973,0.030331,53761.7188,7862407204.7458,294766.1854,0.0018469,974.2757,1056026.7424,3.4852,3.496,3.5137e-05,3.4107,-0.98797,0.9995,0.058824,56955.4706,6005252945.8957,432329.4103,0.00045765,1207.9118,1524665.4484,2.8128,2.8332,6.5061e-05,2.7924,-1,0.99827,9717.dcm
0.014542,29696.645,12836631666.8409,241403.8738,0.0059485,825.9442,918700.54,4.1921,4.2324,1.8217e-05,4.0821,-0.96661,0.99983,0.021286,35231.0867,12785475228.6955,341806.3071,0.0016093,1054.2878,1280009.9497,3.8057,3.8499,2.4867e-05,3.7662,-0.97659,0.99969,0.034483,33738.3793,11334710745.0359,484597.7225,0.0012278,1304.2414,1786217.4325,3.3434,3.3673,3.9491e-05,3.3075,-0.9856,0.99928,0.066667,24327.6333,7557074136.1479,642414.9315,0.001149,1521.7333,2347111.2611,2.6849,2.7081,7.8446e-05,2.6387,-0.96557,0.99719,9732.dcm
0.0084829,167322.1649,694411852755.5726,2465636.9636,0.0032252,2802.2736,9633405.6921,4.7324,4.7702,3.6939e-06,4.6514,-0.98503,0.99995,0.01037,175343.3494,661606385571.2199,2931057.505,0.0024791,3124.6714,11345604.327,4.5333,4.5692,4.4676e-06,4.4639,-0.98405,0.99993,0.015625,199596.5625,602948125031.2136,4040343.7963,0.0032464,3805.6094,15413804.801,4.1264,4.1589,6.4397e-06,4.0939,-0.98553,0.99985,0.029412,125148.4559,415687875946.1305,5524486.7346,0.0060246,4533.2647,20778141.1222,3.4754,3.5264,1.1857e-05,3.4856,-0.9764,0.99941,9735.dcm
0.022675,21404.8127,4852249109.2381,162857.8492,0.0042941,702.2607,612354.3289,3.757,3.7882,3.4642e-05,3.6815,-0.99167,0.99972,0.029139,22547.7025,4571291233.4381,203794.6039,0.005159,813.3617,755062.7227,3.5181,3.5383,4.1866e-05,3.4886,-0.98852,0.99952,0.040833,22139.8917,3986760056.6568,261465.578,0.0064309,940.4717,945542.0635,3.1985,3.1985,5.7723e-05,3.1702,-0.98221,0.99904,0.083333,18077.875,2838159677.2753,371661.5809,0.011754,1138.875,1318787.637,2.4849,2.4849,0.00011507,2.4849,-1,0.99652,9739.dcm
0.025217,202155.2887,48361409178.6069,777548.818,0.001153,1330.3128,2816701.127,3.6482,3.6814,1.4271e-05,3.6293,-0.9905,0.99966,0.035897,270771.0744,48642835507.7247,1095993.279,0.00029847,1753.2244,3949080.121,3.3296,3.3296,1.9289e-05,3.3181,-1,0.99935,0.05,301045.7125,45700156758.9319,1478219.6993,0.00032405,2106.3125,5144455.0402,2.9957,2.9957,2.6565e-05,2.9957,-1,0.99875,0.1,337658.6,33458968709.5482,2290420.9991,0.0005222,2653.5,7474610.8828,2.3026,2.3026,5.3417e-05,2.3026,-1,0.99499,9744.dcm
0.019413,89699.2856,26006952231.0906,437140.3754,0.0078619,1110.0295,1606662.6754,3.9259,3.9441,1.53e-05,3.9062,-0.99316,0.9998,0.028229,111226.2709,24645236768.4184,608797.9555,0.0011584,1377.0904,2195514.3069,3.5593,3.5685,2.1124e-05,3.5685,-0.99749,0.99959,0.041739,113591.8678,21689621693.5684,822971.9833,0.0015027,1621.073,2837283.4078,3.1633,3.1772,3.1516e-05,3.1772,-1,0.99913,0.083333,137456.8958,14723540968.4351,1158273.6654,0.0004219,1934.3125,3868294.9819,2.4849,2.4849,6.3511e-05,2.4849,-1,0.99652,9747.dcm
0.017052,40021.2802,12364817263.1358,274885.7385,0.0045544,915.2605,1026466.9193,4.049,4.0724,2.1836e-05,3.9613,-0.9838,0.99982,0.023023,40247.624,11969444457.7981,359130.0857,0.0052968,1084.3159,1310411.9736,3.7563,3.772,2.7976e-05,3.7116,-0.98739,0.9997,0.032796,40125.2398,11050963742.6569,461610.9681,0.0068824,1266.8339,1666328.0874,3.3949,3.4176,3.9883e-05,3.3674,-0.99674,0.99945,0.066667,36189.95,6693834400.2176,595753.9313,0.01175,1427.85,2063397.2268,2.6618,2.7081,7.8573e-05,2.6849,-1,0.99778,9750.dcm
0.018168,68425.7447,34113179137.5214,534570.4747,0.0036325,1236.7051,1974867.9617,4.0033,4.01,1.6855e-05,3.8744,-0.9937,0.99982,0.025141,83304.1686,32219687007.8076,717208.7721,0.0044993,1526.6224,2630736.335,3.6861,3.6861,2.0726e-05,3.6338,-0.9905,0.99965,0.03576,86707.9266,28671276590.0923,934999.0812,0.0064755,1796.689,3384129.8646,3.3316,3.3316,2.854e-05,3.3077,-0.98505,0.99927,0.071429,82965.8929,18642481268.8557,1250336.4272,0.0024336,2035.7143,4229776.7669,2.6391,2.6391,5.5754e-05,2.6391,-1,0.99745,9752.dcm
0.01134,117315.9288,64929812994.6784,649944.3435,0.0062668,1355.316,2430627.1378,4.4449,4.4798,9.7743e-06,4.3533,-0.98279,0.99992,0.016071,130113.6796,63291869334.4006,906291.5142,0.0057786,1717.1268,3316861.7235,4.0977,4.1309,1.3089e-05,4.0589,-0.98775,0.99984,0.023268,115861.355,54721245368.0507,1181708.5404,0.0079363,2005.7646,4220965.461,3.7362,3.7609,1.9648e-05,3.6724,-0.98262,0.99966,0.038462,53575.7596,39786825087.6105,1406424.5371,0.01302,2262.7981,5158496.1619,3.2314,3.2581,3.3648e-05,3.1515,-0.96686,0.99901,9754.dcm
0.0046236,16937.7627,113961474079.9724,664059.0568,0.015528,1584.0536,2623028.3728,5.2087,5.3771,8.6528e-06,4.7756,-0.93924,0.99996,0.0054372,13444.1364,101229080891.0265,744866.7241,0.016328,1699.1333,2921725.8834,5.0245,5.2154,1.0447e-05,4.6053,-0.92999,0.99994,0.0076923,9188.2577,73300534887.3746,848407.8521,0.019783,1813.0731,3285976.1774,4.6499,4.8675,1.4535e-05,4.2967,-0.9135,0.99987,0.010989,6298.0275,53093716961.1078,893043.8113,0.020566,1866.2967,3472118.3234,4.2966,4.5109,1.8636e-05,4.0368,-0.90096,0.99973,9769.dcm
0.01323,71259.7276,51879380137.7023,600237.9277,0.0097475,1330.8135,2323480.3259,4.2768,4.3263,1.1652e-05,4.1872,-0.97417,0.99987,0.018736,83172.545,51637688476.5664,827244.1895,0.0043498,1678.0277,3173743.9907,3.927,3.9785,1.5819e-05,3.8826,-0.97858,0.99977,0.028309,70260.2235,45426861113.3528,1128375.5391,0.0062696,2034.2183,4251954.5389,3.5004,3.567,2.3903e-05,3.4884,-0.97553,0.99947,0.055728,33201.209,28192798746.3765,1341378.6953,0.0076035,2241.7136,5039978.7482,2.8523,2.8888,4.4136e-05,2.8502,-0.97301,0.99809,9783.dcm
0.0062256,52273.8962,163156140819.9433,845150.4342,0.0032611,1673.3067,3226961.5509,5.0278,5.0795,6.6855e-06,4.749,-0.97446,0.99997,0.0076354,53794.9478,153246178628.528,1012559.3049,0.0038997,1909.3899,3856487.7202,4.817,4.8751,7.7878e-06,4.5995,-0.97001,0.99995,0.010526,41023.35,129364489775.2156,1211892.6619,0.0052789,2133.2395,4618869.8288,4.4809,4.5539,1.0799e-05,4.2957,-0.96706,0.9999,0.019231,26887.1683,81745100814.6211,1404786.8064,0.0082082,2304.6971,5319865.1495,3.8513,3.9512,1.9441e-05,3.7187,-0.96545,0.99971,9793.dcm
0.014409,115174.3552,59870163595.39,739476.2153,0.0019086,1421.2786,2726421.4823,4.2052,4.2406,1.1747e-05,4.1354,-0.98227,0.99987,0.020673,144698.929,60767672817.9128,1040008.2362,0.001705,1856.7694,3823746.0929,3.8448,3.8802,1.6177e-05,3.8125,-0.99255,0.99976,0.027444,120479.1684,54928892344.3867,1294213.998,0.0022484,2102.7316,4599075.7396,3.5584,3.5965,2.1824e-05,3.525,-0.98933,0.99957,0.05,86815.9125,35994224039.3987,1531355.3487,0.0019836,2310.8125,5379721.1277,2.9437,2.9957,3.8757e-05,2.9437,-0.98843,0.99866,9796.dcm
0.0047978,19041.1661,61174731519.2015,407138.048,0.019121,1152.5892,1573891.2617,5.1961,5.3405,1.0401e-05,4.742,-0.94814,0.99997,0.0059726,19373.7793,56162579935.1804,497093.9923,0.02248,1339.3802,1916248.1411,4.9482,5.1217,1.2377e-05,4.5878,-0.93967,0.99995,0.0078782,14117.5745,46679657892.7911,598282.551,0.027247,1503.7698,2296478.8819,4.6248,4.8452,1.7742e-05,4.2558,-0.92452,0.99989,0.012508,5301.043,30466760160.4412,685143.8987,0.042344,1629.1682,2649701.1897,4.1175,4.3817,3.0623e-05,3.7283,-0.88677,0.99962,9808.dcm
0.0098827,26475.7099,23593661011.6392,323162.351,0.013079,998.7921,1232618.1423,4.5644,4.6173,1.5149e-05,4.3688,-0.9699,0.99992,0.012739,26589.1206,22093484826.3143,408625.3896,0.0132,1185.0904,1543522.7237,4.3085,4.3631,1.9444e-05,4.1322,-0.96505,0.99986,0.018868,18822.3821,17826291651.6887,528998.3753,0.016809,1396.4292,1990791.563,3.909,3.9703,2.8888e-05,3.7536,-0.94927,0.99963,0.033333,7005.7417,10990055607.9487,620755.031,0.027112,1536.6583,2362085.95,3.3434,3.4012,5.0266e-05,3.2048,-0.90885,0.99859,9816.dcm
0.0054232,32289.0256,66934513721.0642,461384.2975,0.018185,1215.2495,1792300.5192,5.0765,5.2182,9.1748e-06,4.7857,-0.959,0.99997,0.0069203,29836.4569,60464342474.6207,579379.1708,0.022062,1432.5293,2224629.3578,4.813,4.9743,1.1828e-05,4.5474,-0.95113,0.99994,0.0097559,16351.8301,48413619328.8409,724333.503,0.027907,1651.165,2766144.5804,4.448,4.6314,1.81e-05,4.1567,-0.93434,0.99986,0.016528,3923.6926,29521411223.7675,822135.2603,0.038428,1792.4221,3205996.0054,3.858,4.1052,3.176e-05,3.621,-0.90306,0.99947,9826.dcm
0.0096163,36370.3233,27783163375.0961,317829.1324,0.015588,955.7498,1221472.6633,4.6144,4.6443,1.3473e-05,4.4308,-0.98111,0.99994,0.012658,40972.7089,26929999403.6407,413689.9985,0.018866,1161.0633,1572208.4767,4.3563,4.3694,1.5941e-05,4.2373,-0.98374,0.9999,0.019608,33666.4804,22738471162.9686,582584.1942,0.029114,1440.9804,2160887.9562,3.925,3.9318,2.5469e-05,3.8018,-0.97882,0.99973,0.038462,10839.1731,13432673831.7084,725794.1517,0.050088,1654.5962,2740119.6499,3.2448,3.2581,5.2271e-05,3.1147,-0.94903,0.9987,9829.dcm
0.01885,51815.2045,19580906473.9895,436935.5206,0.013803,1154.0389,1646389.7751,3.947,3.9731,2.2919e-05,3.8427,-0.98515,0.99978,0.025353,54409.8468,19073569607.4056,575438.4922,0.018365,1410.0098,2137213.7859,3.6496,3.6756,2.9135e-05,3.5968,-0.99034,0.99963,0.035099,41317.9147,16418343525.6995,703555.3177,0.025429,1586.4677,2579663.2169,3.3254,3.3498,3.9838e-05,3.2887,-0.98531,0.99927,0.066667,19436.65,10464422856.4191,821209.1313,0.031636,1743.8167,3051160.4011,2.6618,2.7081,7.9918e-05,2.6156,-0.98294,0.99755,9832.dcm
0.0012298,39277.1044,638189147988.9066,783438.9356,0.0091754,1658.42,3071188.893,6.383,6.7014,2.8055e-06,5.5713,-0.91315,0.99999,0.001524,37700.6235,546832271734.3233,936505.6258,0.0098425,1867.8371,3649664.417,6.1427,6.487,3.116e-06,5.4807,-0.90565,0.99999,0.0019104,33359.6643,438660086080.8268,1078052.3753,0.010399,2027.7915,4174418.0173,5.8806,6.2611,3.6873e-06,5.3335,-0.88859,0.99998,0.0028614,23340.7664,294752928606.6731,1234774.1587,0.013494,2178.2633,4748617.2008,5.4462,5.8569,4.9904e-06,5.0489,-0.8609,0.99995,9856.dcm
0.025886,29742.2147,6003802496.3317,224150.6752,0.0078755,757.7772,782871.6253,3.646,3.6556,3.2757e-05,3.6102,-0.99015,0.99963,0.033497,34879.7022,5836756442.2268,285641.2004,0.0045738,898.8854,989706.0476,3.3987,3.3987,4.3018e-05,3.3511,-0.98957,0.99939,0.053221,40907.8739,5418864763.4806,413309.0387,0.0010791,1159.091,1433676.3418,2.9389,2.9389,6.5981e-05,2.9224,-1,0.99857,0.090909,31693.3864,4022518501.417,522692.6341,0.0015147,1339.2045,1817538.8645,2.3979,2.3979,0.00011139,2.3979,-1,0.99586,9861.dcm
0.0011916,38604.3718,647360304167.5366,776475.8996,0.0096395,1650.3895,3044993.1388,6.4091,6.7328,2.7761e-06,5.5811,-0.91145,0.99999,0.001487,36237.043,552880152302.4579,933589.1787,0.010333,1865.7336,3638104.2685,6.1641,6.5114,3.1325e-06,5.4789,-0.90415,0.99999,0.0018605,31911.8973,442084236986.2141,1072923.8073,0.011046,2023.7123,4155486.1744,5.9032,6.2875,3.7116e-06,5.3332,-0.88641,0.99998,0.0029134,21865.5709,288934826156.3252,1237630.4875,0.013376,2179.2381,4751089.0819,5.4331,5.8389,5.1205e-06,5.0291,-0.86028,0.99994,9865.dcm
0.024759,23858.4052,7574083842.0561,278136.0818,0.015796,932.553,968059.16,3.6915,3.7,3.3556e-05,3.6004,-0.98117,0.99961,0.030835,25190.6082,6984469977.9511,330769.2939,0.018743,1044.1945,1146086.4213,3.469,3.4802,4.2184e-05,3.3787,-0.97495,0.99936,0.042572,21019.918,5765792595.9978,384599.7328,0.025022,1151.2776,1348159.2461,3.1568,3.1568,5.727e-05,3.0772,-0.96169,0.99866,0.087121,13747.1174,3053961739.4292,459897.0131,0.047504,1273.197,1628530.7709,2.4414,2.4414,0.00010514,2.4414,-0.89577,0.9921,9869.dcm
0.0021815,13054.974,22686098814.309,83811.7035,0.010136,525.0895,317008.4901,5.7405,6.1305,6.0379e-06,4.9999,-0.8789,0.99997,0.0034965,10302.7144,21535278027.5454,109854.21,0.0095077,618.4052,405867.8125,5.356,5.6576,6.9361e-06,4.8585,-0.9,0.99996,0.0081301,11522.4085,16331082415.2033,163640.0401,0.010343,765.8394,596567.9523,4.6156,4.8122,1.1079e-05,4.3894,-0.92964,0.9999,0.028571,10435.3286,7138913095.9533,223300.8565,0.017276,890.9571,797517.5604,3.4266,3.5553,2.7807e-05,3.4365,-0.95985,0.99934,9879.dcm
0.010269,23068.5866,9499106017.0092,114216.733,0.0094229,581.6283,402076.9455,4.5154,4.5792,1.2724e-05,4.2914,-0.96725,0.99991,0.016708,30997.7325,8691259551.966,164134.4347,0.0030535,701.5708,553112.4866,4.0578,4.0931,1.8223e-05,3.9182,-0.98289,0.99983,0.023268,39632.8975,7740219895.8095,202859.5172,0.0028231,782.8206,672718.6949,3.7527,3.7609,2.372e-05,3.6398,-0.9914,0.99971,0.1,21784.975,2292391834.2088,236461.6992,0.001143,903.375,832643.7813,2.3026,2.3026,8.8882e-05,2.3026,-1,0.99499,9891.dcm
0.010562,16820.4553,6042025674.7129,101010.3533,0.01444,539.7601,377899.4045,4.489,4.5508,1.8656e-05,4.2764,-0.96815,0.99991,0.014606,19941.8761,5778697291.3622,135172.3497,0.014358,657.1873,499724.9728,4.1861,4.2266,2.3519e-05,4.0389,-0.97176,0.99984,0.023256,20780.6512,5024892856.0201,189194.4403,0.012605,789.2093,672327.2833,3.737,3.7612,3.3988e-05,3.6645,-0.97823,0.99964,0.058824,33176.4706,2846993225.8435,290088.8804,0.015315,975.3529,1004617.2612,2.8332,2.8332,8.0006e-05,2.8128,-0.97058,0.99769,9895.dcm
0.023254,42847.9053,10764033289.1776,289953.1512,0.00068698,917.8613,1104629.989,3.7406,3.7641,2.8069e-05,3.6866,-1,0.99973,0.032143,47674.1125,10352921036.5111,392999.8378,0.0006896,1151.3946,1477950.8738,3.4215,3.4438,3.788e-05,3.3868,-1,0.99948,0.047149,42657.4364,9045735760.1975,514444.7274,0.00087025,1350.4649,1896289.8652,3.043,3.0612,5.4188e-05,3.0286,-1,0.99887,0.076923,34304.5769,6662841312.5176,640231.998,0.0013543,1502.8077,2294053.6544,2.5383,2.5649,8.8396e-05,2.5383,-1,0.99704,9917.dcm
